Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 12/10/2018
Code Year    Age        Total
ITA  1993     26     39853.51
ITA  1993     27     43143.47
ITA  1993     28     45361.98
ITA  1993     29     44653.07
ITA  1993     30     41025.02
ITA  1993     31     36694.23
ITA  1993     32     31882.95
ITA  1993     33     27280.97
ITA  1993     34     22395.11
ITA  1993     35     18468.65
ITA  1993     36     14942.66
ITA  1993     37     11537.58
ITA  1993     38      8775.29
ITA  1993     39      6356.93
ITA  1993     40      4357.19
ITA  1993     41      2885.90
ITA  1993     42      1797.47
ITA  1993     43      1120.48
ITA  1993     44       575.92
ITA  1993     45       309.88
ITA  1993     46       120.53
ITA  1993     47        66.18
ITA  1993     48        24.06
ITA  1993     49         5.39
ITA  1993     50         8.42
ITA  1993     51         7.21
ITA  1993     52         4.71
ITA  1993     53         2.29
ITA  1993     54         0.66
ITA  1993     55+        0.00
ITA  1994     12-        0.00
ITA  1994     13         0.00
ITA  1994     14         2.22
ITA  1994     15        33.28
ITA  1994     16      1171.89
ITA  1994     17      2094.37
ITA  1994     18      3802.47
ITA  1994     19      6546.49
ITA  1994     20      9505.99
ITA  1994     21     13069.32
ITA  1994     22     17041.35
ITA  1994     23     21935.46
ITA  1994     24     27105.39
ITA  1994     25     32301.80
ITA  1994     26     36710.12
ITA  1994     27     40434.50
ITA  1994     28     43299.69
ITA  1994     29     44366.59
ITA  1994     30     42293.67
ITA  1994     31     37667.74
ITA  1994     32     32636.79
ITA  1994     33     28024.07
ITA  1994     34     23608.26
ITA  1994     35     19036.26
ITA  1994     36     15203.14
ITA  1994     37     11744.79
ITA  1994     38      9008.66
ITA  1994     39      6467.53
ITA  1994     40      4484.73
ITA  1994     41      2891.47
ITA  1994     42      1876.09
ITA  1994     43      1126.03
ITA  1994     44       605.96
ITA  1994     45       325.45
ITA  1994     46       132.80
ITA  1994     47        45.39
ITA  1994     48        19.53
ITA  1994     49        13.32
ITA  1994     50        14.20
ITA  1994     51        10.09
ITA  1994     52         5.10
ITA  1994     53         2.42
ITA  1994     54         0.69
ITA  1994     55+        0.00
ITA  1995     12-        0.05
ITA  1995     13         1.02
ITA  1995     14         4.22
ITA  1995     15        29.82
ITA  1995     16      1079.83
ITA  1995     17      2026.72
ITA  1995     18      3269.08
ITA  1995     19      5706.18
ITA  1995     20      8328.49
ITA  1995     21     11199.18
ITA  1995     22     15099.84
ITA  1995     23     19461.97
ITA  1995     24     24492.06
ITA  1995     25     29635.74
ITA  1995     26     34149.72
ITA  1995     27     38475.75
ITA  1995     28     41233.94
ITA  1995     29     42555.44
ITA  1995     30     43168.12
ITA  1995     31     39791.36
ITA  1995     32     34600.28
ITA  1995     33     29361.41
ITA  1995     34     25174.42
ITA  1995     35     20455.78
ITA  1995     36     16055.94
ITA  1995     37     12201.80
ITA  1995     38      9238.24
ITA  1995     39      6884.49
ITA  1995     40      4838.96
ITA  1995     41      3163.97
ITA  1995     42      1919.53
ITA  1995     43      1186.42
ITA  1995     44       734.73
ITA  1995     45       319.54
ITA  1995     46       118.81
ITA  1995     47        69.88
ITA  1995     48        20.28
ITA  1995     49         5.08
ITA  1995     50         2.53
ITA  1995     51         1.69
ITA  1995     52         1.06
ITA  1995     53         0.57
ITA  1995     54         0.20
ITA  1995     55+        0.00
ITA  1996     12-        0.00
ITA  1996     13         0.00
ITA  1996     14         2.05
ITA  1996     15        16.36
ITA  1996     16      1051.59
ITA  1996     17      1898.82
ITA  1996     18      3175.60
ITA  1996     19      5363.80
ITA  1996     20      7824.84
ITA  1996     21     11257.23
ITA  1996     22     14302.07
ITA  1996     23     18400.86
ITA  1996     24     23332.87
ITA  1996     25     28473.39
ITA  1996     26     33854.72
ITA  1996     27     37932.33
ITA  1996     28     40965.94
ITA  1996     29     43385.45
ITA  1996     30     43861.68
ITA  1996     31     42058.18
ITA  1996     32     37774.90
ITA  1996     33     31716.81
ITA  1996     34     26786.90
ITA  1996     35     22104.26
ITA  1996     36     17707.48
ITA  1996     37     13280.85
ITA  1996     38      9956.15
ITA  1996     39      7195.29
ITA  1996     40      5066.66
ITA  1996     41      3414.12
ITA  1996     42      2088.60
ITA  1996     43      1190.93
ITA  1996     44       648.98
ITA  1996     45       331.51
ITA  1996     46       170.66
ITA  1996     47        86.97
ITA  1996     48        33.03
ITA  1996     49        25.95
ITA  1996     50         1.11
ITA  1996     51         0.51
ITA  1996     52         0.28
ITA  1996     53         0.13
ITA  1996     54         0.04
ITA  1996     55+        0.00
ITA  1997     12-        0.00
ITA  1997     13         0.00
ITA  1997     14         9.03
ITA  1997     15        38.51
ITA  1997     16       985.51
ITA  1997     17      1871.16
ITA  1997     18      2917.27
ITA  1997     19      4932.80
ITA  1997     20      7224.46
ITA  1997     21     10088.60
ITA  1997     22     13585.27
ITA  1997     23     17505.65
ITA  1997     24     22045.38
ITA  1997     25     27215.40
ITA  1997     26     32507.74
ITA  1997     27     36881.18
ITA  1997     28     40132.10
ITA  1997     29     44473.29
ITA  1997     30     43341.19
ITA  1997     31     41918.32
ITA  1997     32     39310.94
ITA  1997     33     34260.78
ITA  1997     34     28722.83
ITA  1997     35     23525.80
ITA  1997     36     18997.06
ITA  1997     37     14722.83
ITA  1997     38     10644.44
ITA  1997     39      7844.33
ITA  1997     40      5430.95
ITA  1997     41      3741.75
ITA  1997     42      2371.70
ITA  1997     43      1338.49
ITA  1997     44       738.55
ITA  1997     45       424.75
ITA  1997     46       180.16
ITA  1997     47        71.16
ITA  1997     48        19.13
ITA  1997     49        12.02
ITA  1997     50         8.46
ITA  1997     51         4.92
ITA  1997     52         2.47
ITA  1997     53         1.25
ITA  1997     54         0.39
ITA  1997     55+        0.00
ITA  1998     12-        0.00
ITA  1998     13         0.00
ITA  1998     14         1.05
ITA  1998     15        33.43
ITA  1998     16       849.98
ITA  1998     17      1631.45
ITA  1998     18      2622.33
ITA  1998     19      4444.29
ITA  1998     20      6270.79
ITA  1998     21      8947.10
ITA  1998     22     12428.34
ITA  1998     23     16490.74
ITA  1998     24     21418.25
ITA  1998     25     26359.37
ITA  1998     26     30947.36
ITA  1998     27     36348.21
ITA  1998     28     40073.29
ITA  1998     29     41702.49
ITA  1998     30     42819.20
ITA  1998     31     40989.61
ITA  1998     32     38722.98
ITA  1998     33     35626.35
ITA  1998     34     30639.10
ITA  1998     35     24738.38
ITA  1998     36     19939.75
ITA  1998     37     15141.56
ITA  1998     38     11463.59
ITA  1998     39      8013.66
ITA  1998     40      5640.20
ITA  1998     41      3750.85
ITA  1998     42      2449.32
ITA  1998     43      1353.23
ITA  1998     44       574.68
ITA  1998     45       185.75
ITA  1998     46        99.34
ITA  1998     47        55.57
ITA  1998     48        20.84
ITA  1998     49        27.89
ITA  1998     50        11.62
ITA  1998     51         6.35
ITA  1998     52         2.83
ITA  1998     53         1.16
ITA  1998     54         0.36
ITA  1998     55+        0.00
ITA  1999     12-        0.00
ITA  1999     13         0.00
ITA  1999     14         2.44
ITA  1999     15        37.84
ITA  1999     16       913.65
ITA  1999     17      1779.56
ITA  1999     18      2974.05
ITA  1999     19      4838.98
ITA  1999     20      6653.12
ITA  1999     21      9137.85
ITA  1999     22     11906.58
ITA  1999     23     15467.04
ITA  1999     24     19887.73
ITA  1999     25     24323.90
ITA  1999     26     29426.13
ITA  1999     27     35301.95
ITA  1999     28     38225.19
ITA  1999     29     41077.99
ITA  1999     30     42100.99
ITA  1999     31     41680.31
ITA  1999     32     39382.71
ITA  1999     33     36659.55
ITA  1999     34     32607.16
ITA  1999     35     26942.64
ITA  1999     36     22430.79
ITA  1999     37     16482.08
ITA  1999     38     12608.90
ITA  1999     39      8990.64
ITA  1999     40      6325.86
ITA  1999     41      4106.76
ITA  1999     42      2476.80
ITA  1999     43      1365.04
ITA  1999     44       629.06
ITA  1999     45       235.61
ITA  1999     46       125.43
ITA  1999     47        53.57
ITA  1999     48        27.91
ITA  1999     49        32.63
ITA  1999     50        12.36
ITA  1999     51         6.38
ITA  1999     52         3.17
ITA  1999     53         1.29
ITA  1999     54         0.33
ITA  1999     55+        0.00
ITA  2000     12-        0.00
ITA  2000     13         0.00
ITA  2000     14         2.35
ITA  2000     15        36.97
ITA  2000     16       889.88
ITA  2000     17      1731.44
ITA  2000     18      2893.82
ITA  2000     19      4714.66
ITA  2000     20      6453.58
ITA  2000     21      8843.27
ITA  2000     22     11492.73
ITA  2000     23     14927.56
ITA  2000     24     19205.96
ITA  2000     25     23660.22
ITA  2000     26     28583.20
ITA  2000     27     34261.07
ITA  2000     28     38091.53
ITA  2000     29     40850.27
ITA  2000     30     42465.55
ITA  2000     31     41969.20
ITA  2000     32     40501.02
ITA  2000     33     37624.22
ITA  2000     34     33365.48
ITA  2000     35     29037.10
ITA  2000     36     24112.27
ITA  2000     37     17722.76
ITA  2000     38     13502.76
ITA  2000     39      9605.83
ITA  2000     40      6818.92
ITA  2000     41      4386.94
ITA  2000     42      2637.09
ITA  2000     43      1443.81
ITA  2000     44       677.20
ITA  2000     45       251.81
ITA  2000     46       133.03
ITA  2000     47        56.16
ITA  2000     48        31.11
ITA  2000     49        32.87
ITA  2000     50        12.89
ITA  2000     51         7.01
ITA  2000     52         3.44
ITA  2000     53         1.58
ITA  2000     54         0.42
ITA  2000     55+        0.00
ITA  2001     12-        0.00
ITA  2001     13         0.00
ITA  2001     14         2.22
ITA  2001     15        34.16
ITA  2001     16       837.75
ITA  2001     17      1634.34
ITA  2001     18      2739.19
ITA  2001     19      4477.91
ITA  2001     20      6132.67
ITA  2001     21      8407.32
ITA  2001     22     10925.13
ITA  2001     23     14207.95
ITA  2001     24     18294.90
ITA  2001     25     22557.17
ITA  2001     26     27236.52
ITA  2001     27     32661.28
ITA  2001     28     36548.65
ITA  2001     29     39193.26
ITA  2001     30     41453.81
ITA  2001     31     40952.96
ITA  2001     32     39958.80
ITA  2001     33     37110.27
ITA  2001     34     32906.80
ITA  2001     35     30238.19
ITA  2001     36     25116.36
ITA  2001     37     19154.61
ITA  2001     38     14593.56
ITA  2001     39     10377.46
ITA  2001     40      7235.54
ITA  2001     41      4668.92
ITA  2001     42      2806.76
ITA  2001     43      1540.09
ITA  2001     44       717.24
ITA  2001     45       266.81
ITA  2001     46       139.99
ITA  2001     47        59.12
ITA  2001     48        32.79
ITA  2001     49        34.94
ITA  2001     50        13.82
ITA  2001     51         7.07
ITA  2001     52         3.59
ITA  2001     53         1.62
ITA  2001     54         0.48
ITA  2001     55+        0.00
ITA  2002     12-        0.00
ITA  2002     13         0.00
ITA  2002     14         2.06
ITA  2002     15        31.81
ITA  2002     16       790.25
ITA  2002     17      1545.97
ITA  2002     18      2600.52
ITA  2002     19      4264.81
ITA  2002     20      5829.07
ITA  2002     21      7995.79
ITA  2002     22     10408.96
ITA  2002     23     13525.72
ITA  2002     24     17422.11
ITA  2002     25     21450.83
ITA  2002     26     25893.79
ITA  2002     27     31033.28
ITA  2002     28     36011.80
ITA  2002     29     38558.92
ITA  2002     30     42046.44
ITA  2002     31     41402.10
ITA  2002     32     41194.21
ITA  2002     33     38222.92
ITA  2002     34     33814.00
ITA  2002     35     31096.68
ITA  2002     36     25774.34
ITA  2002     37     21019.56
ITA  2002     38     15931.33
ITA  2002     39     11317.49
ITA  2002     40      7876.73
ITA  2002     41      5067.85
ITA  2002     42      3035.08
ITA  2002     43      1658.92
ITA  2002     44       770.94
ITA  2002     45       285.72
ITA  2002     46       148.47
ITA  2002     47        65.26
ITA  2002     48        36.89
ITA  2002     49        38.24
ITA  2002     50        15.12
ITA  2002     51         7.92
ITA  2002     52         3.79
ITA  2002     53         1.76
ITA  2002     54         0.51
ITA  2002     55+        0.00
ITA  2003     12-        0.00
ITA  2003     13         0.00
ITA  2003     14         3.10
ITA  2003     15        35.78
ITA  2003     16       807.35
ITA  2003     17      1597.06
ITA  2003     18      2805.12
ITA  2003     19      4451.23
ITA  2003     20      5904.76
ITA  2003     21      7874.60
ITA  2003     22      9732.51
ITA  2003     23     12388.33
ITA  2003     24     15761.25
ITA  2003     25     19602.06
ITA  2003     26     24476.64
ITA  2003     27     29967.85
ITA  2003     28     34890.09
ITA  2003     29     38635.25
ITA  2003     30     41880.97
ITA  2003     31     42616.98
ITA  2003     32     41774.46
ITA  2003     33     39337.40
ITA  2003     34     36039.76
ITA  2003     35     31978.89
ITA  2003     36     27528.92
ITA  2003     37     22641.28
ITA  2003     38     17484.58
ITA  2003     39     12663.87
ITA  2003     40      8924.43
ITA  2003     41      5708.60
ITA  2003     42      3181.89
ITA  2003     43      1757.41
ITA  2003     44       844.40
ITA  2003     45       369.22
ITA  2003     46       198.57
ITA  2003     47        68.41
ITA  2003     48        50.01
ITA  2003     49        47.91
ITA  2003     50        17.31
ITA  2003     51         8.41
ITA  2003     52         4.04
ITA  2003     53         1.76
ITA  2003     54         0.53
ITA  2003     55+        0.00
ITA  2004     12-        0.04
ITA  2004     13         0.96
ITA  2004     14        10.00
ITA  2004     15        34.00
ITA  2004     16       847.00
ITA  2004     17      1685.00
ITA  2004     18      2792.00
ITA  2004     19      4588.00
ITA  2004     20      6317.00
ITA  2004     21      8166.00
ITA  2004     22     10518.00
ITA  2004     23     12836.00
ITA  2004     24     15924.00
ITA  2004     25     20006.00
ITA  2004     26     24242.00
ITA  2004     27     29118.00
ITA  2004     28     34741.00
ITA  2004     29     39245.00
ITA  2004     30     42431.00
ITA  2004     31     43850.00
ITA  2004     32     43297.00
ITA  2004     33     41045.00
ITA  2004     34     37766.00
ITA  2004     35     33724.00
ITA  2004     36     29263.00
ITA  2004     37     23703.00
ITA  2004     38     18579.00
ITA  2004     39     14388.00
ITA  2004     40      9873.00
ITA  2004     41      6101.00
ITA  2004     42      3699.00
ITA  2004     43      1947.00
ITA  2004     44       941.00
ITA  2004     45       432.00
ITA  2004     46       204.00
ITA  2004     47       101.00
ITA  2004     48        59.00
ITA  2004     49        31.00
ITA  2004     50        43.70
ITA  2004     51        31.77
ITA  2004     52        13.60
ITA  2004     53         4.79
ITA  2004     54         1.14
ITA  2004     55+        0.00
ITA  2005     12-        0.00
ITA  2005     13         0.00
ITA  2005     14         3.00
ITA  2005     15        27.00
ITA  2005     16       816.00
ITA  2005     17      1661.00
ITA  2005     18      2749.00
ITA  2005     19      4386.00
ITA  2005     20      6203.00
ITA  2005     21      7968.00
ITA  2005     22     10085.00
ITA  2005     23     12526.00
ITA  2005     24     15360.00
ITA  2005     25     18976.00
ITA  2005     26     23492.00
ITA  2005     27     27587.00
ITA  2005     28     32492.00
ITA  2005     29     37265.00
ITA  2005     30     41473.00
ITA  2005     31     42516.00
ITA  2005     32     42556.00
ITA  2005     33     40944.00
ITA  2005     34     37633.00
ITA  2005     35     34452.00
ITA  2005     36     29285.00
ITA  2005     37     24096.00
ITA  2005     38     19002.00
ITA  2005     39     14799.00
ITA  2005     40     10595.00
ITA  2005     41      6847.00
ITA  2005     42      3969.00
ITA  2005     43      2196.00
ITA  2005     44      1059.00
ITA  2005     45       482.00
ITA  2005     46       216.00
ITA  2005     47       100.00
ITA  2005     48        51.00
ITA  2005     49        42.00
ITA  2005     50        55.19
ITA  2005     51        36.89
ITA  2005     52        14.91
ITA  2005     53         4.84
ITA  2005     54         1.16
ITA  2005     55+        0.00
ITA  2006     12-        0.00
ITA  2006     13         0.00
ITA  2006     14         6.00
ITA  2006     15        24.00
ITA  2006     16       770.00
ITA  2006     17      1546.00
ITA  2006     18      2702.00
ITA  2006     19      4477.00
ITA  2006     20      6166.00
ITA  2006     21      7888.00
ITA  2006     22      9935.00
ITA  2006     23     12486.00
ITA  2006     24     15383.00
ITA  2006     25     18607.00
ITA  2006     26     22350.00
ITA  2006     27     27248.00
ITA  2006     28     31772.00
ITA  2006     29     35757.00
ITA  2006     30     39978.00
ITA  2006     31     43185.00
ITA  2006     32     43044.00
ITA  2006     33     41959.00
ITA  2006     34     39594.00
ITA  2006     35     35551.00
ITA  2006     36     31017.00
ITA  2006     37     25233.00
ITA  2006     38     19822.00
ITA  2006     39     15560.00
ITA  2006     40     11221.00
ITA  2006     41      7451.00
ITA  2006     42      4430.00
ITA  2006     43      2476.00
ITA  2006     44      1226.00
ITA  2006     45       560.00
ITA  2006     46       274.00
ITA  2006     47       109.00
ITA  2006     48        65.00
ITA  2006     49        43.00
ITA  2006     50        46.83
ITA  2006     51        30.49
ITA  2006     52        12.42
ITA  2006     53         4.24
ITA  2006     54         1.03
ITA  2006     55+        0.00
ITA  2007     12-        0.07
ITA  2007     13         0.93
ITA  2007     14         2.10
ITA  2007     15        31.13
ITA  2007     16       759.41
ITA  2007     17      1535.39
ITA  2007     18      2737.42
ITA  2007     19      4516.44
ITA  2007     20      6475.38
ITA  2007     21      8110.57
ITA  2007     22     10211.86
ITA  2007     23     12148.48
ITA  2007     24     15133.05
ITA  2007     25     18512.28
ITA  2007     26     22111.45
ITA  2007     27     26176.44
ITA  2007     28     30712.17
ITA  2007     29     34888.93
ITA  2007     30     39141.15
ITA  2007     31     41853.22
ITA  2007     32     43513.90
ITA  2007     33     42533.45
ITA  2007     34     40163.41
ITA  2007     35     36711.02
ITA  2007     36     32009.32
ITA  2007     37     26225.29
ITA  2007     38     21140.62
ITA  2007     39     16156.48
ITA  2007     40     11957.69
ITA  2007     41      7989.14
ITA  2007     42      4928.89
ITA  2007     43      2736.79
ITA  2007     44      1368.23
ITA  2007     45       652.67
ITA  2007     46       327.57
ITA  2007     47       165.09
ITA  2007     48        81.45
ITA  2007     49        68.94
ITA  2007     50        74.57
ITA  2007     51        46.42
ITA  2007     52        17.66
ITA  2007     53         5.34
ITA  2007     54         1.19
ITA  2007     55+        0.00
ITA  2008     12-        0.00
ITA  2008     13         0.00
ITA  2008     14         7.00
ITA  2008     15        33.00
ITA  2008     16       862.00
ITA  2008     17      1612.00
ITA  2008     18      2948.00
ITA  2008     19      4732.00
ITA  2008     20      6754.00
ITA  2008     21      8551.00
ITA  2008     22     10353.00
ITA  2008     23     12775.00
ITA  2008     24     15506.00
ITA  2008     25     18543.00
ITA  2008     26     22196.00
ITA  2008     27     26272.00
ITA  2008     28     30644.00
ITA  2008     29     34849.00
ITA  2008     30     38358.00
ITA  2008     31     41163.00
ITA  2008     32     43240.00
ITA  2008     33     43374.00
ITA  2008     34     41208.00
ITA  2008     35     38028.00
ITA  2008     36     33982.00
ITA  2008     37     28021.00
ITA  2008     38     22739.00
ITA  2008     39     17330.00
ITA  2008     40     12513.00
ITA  2008     41      8651.00
ITA  2008     42      5354.00
ITA  2008     43      2901.00
ITA  2008     44      1567.00
ITA  2008     45       775.00
ITA  2008     46       373.00
ITA  2008     47       169.00
ITA  2008     48        99.00
ITA  2008     49        70.00
ITA  2008     50        56.49
ITA  2008     51        32.04
ITA  2008     52        12.98
ITA  2008     53         4.44
ITA  2008     54         1.04
ITA  2008     55+        0.00
ITA  2009     12-        0.54
ITA  2009     13        10.47
ITA  2009     14         6.00
ITA  2009     15        30.00
ITA  2009     16       809.00
ITA  2009     17      1578.00
ITA  2009     18      2658.00
ITA  2009     19      4725.00
ITA  2009     20      6594.00
ITA  2009     21      8629.00
ITA  2009     22     10503.00
ITA  2009     23     12583.00
ITA  2009     24     15257.00
ITA  2009     25     18466.00
ITA  2009     26     21999.00
ITA  2009     27     25635.00
ITA  2009     28     29622.00
ITA  2009     29     33279.00
ITA  2009     30     37110.00
ITA  2009     31     39361.00
ITA  2009     32     41284.00
ITA  2009     33     41302.00
ITA  2009     34     41093.00
ITA  2009     35     38462.00
ITA  2009     36     33994.00
ITA  2009     37     28453.00
ITA  2009     38     22869.00
ITA  2009     39     17775.00
ITA  2009     40     13255.00
ITA  2009     41      8911.00
ITA  2009     42      5715.00
ITA  2009     43      3186.00
ITA  2009     44      1754.00
ITA  2009     45       887.00
ITA  2009     46       420.00
ITA  2009     47       225.00
ITA  2009     48       167.00
ITA  2009     49        88.00
ITA  2009     50        85.93
ITA  2009     51        50.27
ITA  2009     52        18.70
ITA  2009     53         5.81
ITA  2009     54         1.30
ITA  2009     55+        0.00
ITA  2010     12-        0.08
ITA  2010     13         0.91
ITA  2010     14         1.00
ITA  2010     15        17.00
ITA  2010     16       715.00
ITA  2010     17      1482.00
ITA  2010     18      2590.00
ITA  2010     19      4579.00
ITA  2010     20      6264.00
ITA  2010     21      8290.00
ITA  2010     22     10333.00
ITA  2010     23     12422.00
ITA  2010     24     14842.00
ITA  2010     25     17871.00
ITA  2010     26     21437.00
ITA  2010     27     25228.00
ITA  2010     28     29073.00
ITA  2010     29     32835.00
ITA  2010     30     35858.00
ITA  2010     31     38411.00
ITA  2010     32     39952.00
ITA  2010     33     39841.00
ITA  2010     34     39717.00
ITA  2010     35     38416.00
ITA  2010     36     34582.00
ITA  2010     37     28855.00
ITA  2010     38     23814.00
ITA  2010     39     18355.00
ITA  2010     40     13544.00
ITA  2010     41      9362.00
ITA  2010     42      5796.00
ITA  2010     43      3381.00
ITA  2010     44      1942.00
ITA  2010     45       968.00
ITA  2010     46       498.00
ITA  2010     47       252.00
ITA  2010     48       141.00
ITA  2010     49        86.00
ITA  2010     50       100.94
ITA  2010     51        61.72
ITA  2010     52        22.35
ITA  2010     53         6.55
ITA  2010     54         1.43
ITA  2010     55+        0.00
ITA  2011     12-        0.63
ITA  2011     13        14.36
ITA  2011     14        11.00
ITA  2011     15        20.00
ITA  2011     16       740.00
ITA  2011     17      1374.00
ITA  2011     18      2460.00
ITA  2011     19      4381.00
ITA  2011     20      6142.00
ITA  2011     21      8020.00
ITA  2011     22     10114.00
ITA  2011     23     12170.00
ITA  2011     24     14376.00
ITA  2011     25     17109.00
ITA  2011     26     20767.00
ITA  2011     27     24343.00
ITA  2011     28     27860.00
ITA  2011     29     31579.00
ITA  2011     30     34451.00
ITA  2011     31     36277.00
ITA  2011     32     37931.00
ITA  2011     33     38282.00
ITA  2011     34     38135.00
ITA  2011     35     36495.00
ITA  2011     36     34242.00
ITA  2011     37     29198.00
ITA  2011     38     23663.00
ITA  2011     39     18625.00
ITA  2011     40     13936.00
ITA  2011     41      9652.00
ITA  2011     42      6167.00
ITA  2011     43      3582.00
ITA  2011     44      1930.00
ITA  2011     45      1160.00
ITA  2011     46       561.00
ITA  2011     47       324.00
ITA  2011     48       188.00
ITA  2011     49       116.00
ITA  2011     50       114.52
ITA  2011     51        65.78
ITA  2011     52        22.73
ITA  2011     53         6.56
ITA  2011     54         1.41
ITA  2011     55+        0.00
ITA  2012     12-        0.20
ITA  2012     13         4.79
ITA  2012     14        12.00
ITA  2012     15        26.00
ITA  2012     16       743.00
ITA  2012     17      1338.00
ITA  2012     18      2405.00
ITA  2012     19      4269.00
ITA  2012     20      6029.00
ITA  2012     21      7853.00
ITA  2012     22     10022.00
ITA  2012     23     11927.00
ITA  2012     24     14524.00
ITA  2012     25     17220.00
ITA  2012     26     20279.00
ITA  2012     27     23982.00
ITA  2012     28     27248.00
ITA  2012     29     30493.00
ITA  2012     30     33922.00
ITA  2012     31     35463.00
ITA  2012     32     36321.00
ITA  2012     33     36702.00
ITA  2012     34     36315.00
ITA  2012     35     34548.00
ITA  2012     36     32202.00
ITA  2012     37     28814.00
ITA  2012     38     23698.00
ITA  2012     39     18775.00
ITA  2012     40     14322.00
ITA  2012     41      9815.00
ITA  2012     42      6150.00
ITA  2012     43      3786.00
ITA  2012     44      2144.00
ITA  2012     45      1179.00
ITA  2012     46       662.00
ITA  2012     47       392.00
ITA  2012     48       200.00
ITA  2012     49       137.00
ITA  2012     50       144.76
ITA  2012     51        82.40
ITA  2012     52        27.80
ITA  2012     53         7.49
ITA  2012     54         1.54
ITA  2012     55+        0.00
ITA  2013     12-        0.04
ITA  2013     13         0.97
ITA  2013     14        13.00
ITA  2013     15        53.00
ITA  2013     16       628.00
ITA  2013     17      1227.00
ITA  2013     18      2266.00
ITA  2013     19      3897.00
ITA  2013     20      5603.00
ITA  2013     21      7549.00
ITA  2013     22      9129.00
ITA  2013     23     11550.00
ITA  2013     24     13838.00
ITA  2013     25     16867.00
ITA  2013     26     19693.00
ITA  2013     27     22618.00
ITA  2013     28     26347.00
ITA  2013     29     29430.00
ITA  2013     30     32516.00
ITA  2013     31     34638.00
ITA  2013     32     34904.00
ITA  2013     33     34575.00
ITA  2013     34     34518.00
ITA  2013     35     32838.00
ITA  2013     36     30490.00
ITA  2013     37     27204.00
ITA  2013     38     23226.00
ITA  2013     39     18855.00
ITA  2013     40     14203.00
ITA  2013     41     10094.00
ITA  2013     42      6519.00
ITA  2013     43      3889.00
ITA  2013     44      2147.00
ITA  2013     45      1189.00
ITA  2013     46       675.00
ITA  2013     47       441.00
ITA  2013     48       228.00
ITA  2013     49       170.00
ITA  2013     50       157.82
ITA  2013     51        85.26
ITA  2013     52        27.81
ITA  2013     53         7.57
ITA  2013     54         1.54
ITA  2013     55+        0.00
ITA  2014     12-        0.00
ITA  2014     13         1.00
ITA  2014     14        11.00
ITA  2014     15        62.00
ITA  2014     16       634.00
ITA  2014     17      1273.00
ITA  2014     18      2188.00
ITA  2014     19      3650.00
ITA  2014     20      5349.00
ITA  2014     21      7122.00
ITA  2014     22      9050.00
ITA  2014     23     10891.00
ITA  2014     24     13617.00
ITA  2014     25     16116.00
ITA  2014     26     19487.00
ITA  2014     27     22515.00
ITA  2014     28     25461.00
ITA  2014     29     29239.00
ITA  2014     30     31953.00
ITA  2014     31     33448.00
ITA  2014     32     34958.00
ITA  2014     33     34334.00
ITA  2014     34     33113.00
ITA  2014     35     32363.00
ITA  2014     36     29236.00
ITA  2014     37     25959.00
ITA  2014     38     22192.00
ITA  2014     39     18608.00
ITA  2014     40     14130.00
ITA  2014     41      9873.00
ITA  2014     42      6482.00
ITA  2014     43      3858.00
ITA  2014     44      2311.00
ITA  2014     45      1258.00
ITA  2014     46       738.00
ITA  2014     47       440.00
ITA  2014     48       212.00
ITA  2014     49       161.00
ITA  2014     50       111.00
ITA  2014     51        76.00
ITA  2014     52        41.00
ITA  2014     53        29.00
ITA  2014     54        17.00
ITA  2014     55+       29.00
JPN  1947     12-        0.22
JPN  1947     13         3.92
JPN  1947     14        46.88
JPN  1947     15       334.16
JPN  1947     16      1534.74
JPN  1947     17      5955.87
JPN  1947     18     17351.36
JPN  1947     19     36025.36
JPN  1947     20     67663.61
JPN  1947     21    100400.39
JPN  1947     22    126676.05
JPN  1947     23    153538.99
JPN  1947     24    167675.81
JPN  1947     25    176234.94
JPN  1947     26    179661.59
JPN  1947     27    172762.26
JPN  1947     28    149908.25
JPN  1947     29    148432.54
JPN  1947     30    143794.30
JPN  1947     31    138378.68
JPN  1947     32    130275.79
JPN  1947     33    122562.07
JPN  1947     34    110629.32
JPN  1947     35    103140.71
JPN  1947     36     90907.81
JPN  1947     37     79070.11
JPN  1947     38     68425.98
JPN  1947     39     57632.77
JPN  1947     40     43375.90
JPN  1947     41     29585.25
JPN  1947     42     21997.60
JPN  1947     43     14069.78
JPN  1947     44      8834.26
JPN  1947     45      4831.33
JPN  1947     46      2417.17
JPN  1947     47      1260.61
JPN  1947     48       785.38
JPN  1947     49       679.33
JPN  1947     50       488.24
JPN  1947     51       352.17
JPN  1947     52       258.13
JPN  1947     53       197.09
JPN  1947     54       146.07
JPN  1947     55+      489.24
JPN  1948     12-        0.23
JPN  1948     13         3.93
JPN  1948     14        47.85
JPN  1948     15       358.01
JPN  1948     16      1893.07
JPN  1948     17      7293.27
JPN  1948     18     19809.73
JPN  1948     19     43725.61
JPN  1948     20     76648.83
JPN  1948     21    113744.20
JPN  1948     22    146799.42
JPN  1948     23    170352.29
JPN  1948     24    180384.66
JPN  1948     25    180553.67
JPN  1948     26    176860.53
JPN  1948     27    169548.25
JPN  1948     28    157126.80
JPN  1948     29    133850.94
JPN  1948     30    129813.80
JPN  1948     31    123284.56
JPN  1948     32    118417.38
