PopName,Area,Year,YearReg,Age,AgeInt,Lexis,BirthOrder,OrderInt,PrevBirth,DurInt,Vital,Births,Access,Note1,Note2,Note3,RefCode,LDB
SWE,1,1985,1985,18,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,19,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,19,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,20,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,20,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,21,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,21,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,22,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,22,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,23,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,23,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,24,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,24,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,25,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,25,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,26,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,26,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,27,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,27,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,28,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,28,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,29,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,29,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,30,1,TL,9,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,30,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,31,1,TL,9,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,31,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,32,1,TL,9,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,32,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,33,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,33,1,TU,9,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,34,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,34,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,35,1,TL,9,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,35,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,36,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,36,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,37,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,37,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,38,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,38,1,TU,9,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,39,1,TL,9,1,.,.,1,2,O,3,.,.,6,1
SWE,1,1985,1985,39,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,40,1,TL,9,1,.,.,1,3,O,3,.,.,6,1
SWE,1,1985,1985,40,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,41,1,TL,9,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,41,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,42,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,42,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,43,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,43,1,TU,9,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,44,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,44,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,45,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,45,1,TU,9,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,46,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,46,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,47,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,47,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,48,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,48,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,49,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,49,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,50,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,50,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,51,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,51,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,52,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,52,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,53,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,53,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,54,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,54,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,55,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,55,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,56,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,56,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,57,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,57,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,58,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,58,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,59,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,59,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,60,1,TL,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,60,1,TU,9,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,TOT,.,.,9,1,.,.,1,14,O,3,.,.,6,1
SWE,1,1985,1985,12,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,12,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,13,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,13,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,14,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,14,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,15,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,15,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,16,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,16,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,17,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,17,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,18,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,18,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,19,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,19,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,20,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,20,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,21,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,21,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,22,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,22,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,23,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,23,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,24,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,24,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,25,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,25,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,26,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,26,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,27,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,27,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,28,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,28,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,29,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,29,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,30,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,30,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,31,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,31,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,32,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,32,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,33,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,33,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,34,1,TL,10,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,34,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,35,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,35,1,TU,10,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,36,1,TL,10,1,.,.,1,2,O,3,.,.,6,1
SWE,1,1985,1985,36,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,37,1,TL,10,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,37,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,38,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,38,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,39,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,39,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,40,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,40,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,41,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,41,1,TU,10,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,42,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,42,1,TU,10,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,43,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,43,1,TU,10,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,44,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,44,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,45,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,45,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,46,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,46,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,47,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,47,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,48,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,48,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,49,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,49,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,50,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,50,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,51,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,51,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,52,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,52,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,53,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,53,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,54,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,54,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,55,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,55,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,56,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,56,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,57,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,57,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,58,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,58,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,59,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,59,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,60,1,TL,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,60,1,TU,10,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,TOT,.,.,10,1,.,.,1,8,O,3,.,.,6,1
SWE,1,1985,1985,12,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,12,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,13,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,13,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,14,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,14,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,15,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,15,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,16,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,16,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,17,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,17,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,18,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,18,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,19,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,19,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,20,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,20,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,21,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,21,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,22,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,22,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,23,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,23,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,24,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,24,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,25,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,25,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,26,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,26,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,27,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,27,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,28,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,28,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,29,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,29,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,30,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,30,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,31,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,31,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,32,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,32,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,33,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,33,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,34,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,34,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,35,1,TL,11,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,35,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,36,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,36,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,37,1,TL,11,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,37,1,TU,11,1,.,.,1,2,O,3,.,.,6,1
SWE,1,1985,1985,38,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,38,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,39,1,TL,11,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,39,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,40,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,40,1,TU,11,1,.,.,1,2,O,3,.,.,6,1
SWE,1,1985,1985,41,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,41,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,42,1,TL,11,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,42,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,43,1,TL,11,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,43,1,TU,11,1,.,.,1,1,O,3,.,.,6,1
SWE,1,1985,1985,44,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,44,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,45,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,45,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,46,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,46,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,47,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,47,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,48,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,48,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,49,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,49,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,50,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,50,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,51,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,51,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,52,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,52,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,53,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,53,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,54,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,54,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,55,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,55,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,56,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,56,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,57,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,57,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,58,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,58,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,59,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,59,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,60,1,TL,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,60,1,TU,11,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,TOT,.,.,11,1,.,.,1,10,O,3,.,.,6,1
SWE,1,1985,1985,12,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,12,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,13,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,13,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,14,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,14,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,15,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,15,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,16,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,16,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,17,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,17,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,18,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,18,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,19,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,19,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,20,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,20,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,21,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,21,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,22,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,22,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,23,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,23,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,24,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,24,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,25,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,25,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,26,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,26,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,27,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,27,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,28,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,28,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,29,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,29,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,30,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,30,1,TU,12,1,.,.,1,0,O,3,.,.,6,1
SWE,1,1985,1985,31,1,TL,12,1,.,.,1,0,O,3,.,.,6,1
